Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
FNB,"F.N.B. Corp",11.79,0.2,+1.73%,11.84,11.61,1944700,2022-07-25
FOXF,"Fox Factory Cp",89.42,-2.11,-2.31%,91.53,88.84,186200,2022-07-25
FR,"First Industrial Realty Trust",49.95,0.48,+0.97%,50.2,49.37,1227900,2022-07-25
FSLR,"First Solar Inc",74.15,1.56,+2.15%,74.39,71.08,1165000,2022-07-25
FULT,"Fulton Financial Cor",16.21,0.35,+2.21%,16.23,15.89,1417100,2022-07-25
G,"Genpact Ltd",45.89,-0.11,-0.24%,46.31,45.6,614800,2022-07-25
GATX,"GATX Corp",95.39,1.9,+2.03%,96.28,93.18,149200,2022-07-25
GBCI,"Glacier Bancorp Inc",48.45,0.41,+0.85%,48.82,48.14,284900,2022-07-25
GEF,"Greif Bros. Corp",68.77,0.36,+0.53%,69.92,68.07,231900,2022-07-25
GGG,"Graco Inc",62.08,0.28,+0.45%,62.18,61.47,569300,2022-07-25
GHC,"Graham Holdings Company",577.32,-0.1,-0.02%,582.92,575.05,10700,2022-07-25
GME,"Gamestop Corp",33.98,-1.8,-5.03%,35.51,33.25,5682300,2022-07-25
GMED,"Globus Medical Inc",57.83,1.44,+2.55%,57.9,56.01,565300,2022-07-25
GNTX,"Gentex Corp",27.45,0.17,+0.62%,27.69,27.02,1884400,2022-07-25
GO,"Grocery Outlet Holding Corp",44.4,0.2,+0.45%,44.62,44.04,608100,2022-07-25
GPS,"Gap Inc",9.21,-0.21,-2.23%,9.46,9.05,6317800,2022-07-25
GT,"Goodyear Tire Rubber",11.61,-0.11,-0.94%,11.9,11.52,2935400,2022-07-25
GTLS,"Chart Industries IN",166.47,3.39,+2.08%,166.69,159.01,255800,2022-07-25
GXO,"Gxo Logistics Inc",43.95,0.06,+0.14%,44.17,43.37,757800,2022-07-25
HAE,"Haemonetics Corp",67.15,1.04,+1.57%,67.19,65.65,273900,2022-07-25
HAIN,"Hain Celestial Group",23.05,-0.04,-0.17%,23.68,22.85,689700,2022-07-25
HALO,"Halozyme Therapeutic",50.47,0.97,+1.96%,50.47,48.86,721600,2022-07-25
HBI,"Hanesbrands Inc",11.16,-0.19,-1.67%,11.39,11.08,5246100,2022-07-25
HE,"Hawaiian Electric Industries",40.78,1.03,+2.59%,40.79,39.32,482800,2022-07-25
HELE,"Helen of Troy Ltd",136.4,-1.58,-1.15%,138.92,134.63,215200,2022-07-25
HIW,"Highwoods Properties",35.03,0.4,+1.16%,35.24,34.61,1147500,2022-07-25
HOG,"Harley-Davidson Inc",34.48,-0.13,-0.38%,35,33.77,1494600,2022-07-25
HOMB,"Home Bancshares Inc",22.42,0.23,+1.04%,22.67,22.21,1142800,2022-07-25
HPP,"Hudson Pacific Properties",14.58,0.04,+0.28%,14.78,14.48,1215700,2022-07-25
HQY,Healthequity,58.95,2,+3.51%,58.97,56.39,547900,2022-07-25
HR,"Healthcare Realty Trust Inc.",24.39,0.03,+0.12%,24.52,24.16,5497300,2022-07-25
HRB,"H&R Block",38.64,0.69,+1.82%,38.85,37.82,1361700,2022-07-25
HUBB,"Hubbell Inc B",195.53,1.84,+0.95%,195.99,192.64,258200,2022-07-25
HWC,"Hancock Whitney Corp",47.77,1.07,+2.29%,47.85,47.14,336300,2022-07-25
HXL,"Hexcel Corp",57.38,0.27,+0.47%,57.68,56.33,623100,2022-07-25
IAA,"Iaa Inc",36.11,-0.79,-2.14%,37.06,35.94,646400,2022-07-25
