Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
PDD,"Pdd Holdings Inc",119.77,-11.57,-8.81%,125.15,125.29,118.37,19582699,2025-02-24
PDFS,"Pdf Solutions Inc",22.46,-0.55,-2.39%,23.2,23.2,22.36,295000,2025-02-24
PEBO,"Peoples Bancorp Inc",31.66,-0.12,-0.38%,32.1,32.35,31.51,136500,2025-02-24
PECO,"Phillips Edison & Company Inc",35.48,0.23,+0.65%,35.36,35.88,35.21,418200,2025-02-24
PEGA,"Pegasystems Inc",78.17,0.28,+0.36%,78.41,78.91,76.25,1030200,2025-02-24
PENN,"Penn Entertainment Inc",21.07,0.16,+0.77%,20.94,21.45,20.43,3184600,2025-02-24
PEP,"Pepsico Inc",153.85,0.35,+0.23%,152.34,156.32,152.12,7187000,2025-02-24
PFBC,"Preferred Bank LA",87.66,-0.34,-0.39%,88.59,89.27,87.66,82400,2025-02-24
PFC,"Premier Financial Corp",27.99,-0.29,-1.03%,28.51,28.51,27.98,157700,2025-02-24
PFG,"Principal Financial Group Inc",85.11,0.73,+0.87%,84.74,85.61,84.74,1165000,2025-02-24
PGNY,"Progyny Inc",23.03,-0.17,-0.73%,23.23,23.55,22.75,1904300,2025-02-24
PHAT,"Phathom Pharmaceuticals Inc",5.34,-0.33,-5.82%,5.67,5.7,5.3,1220200,2025-02-24
PI,"Impinj Inc",94.62,-2.13,-2.20%,96.74,97.55,93.54,543200,2025-02-24
PIII,"P3 Health Partners Inc",0.2079,-0.0003,-0.14%,0.21,0.2101,0.2033,633700,2025-02-24
PINC,"Premier Inc Cl A",18.51,-0.1,-0.54%,18.62,18.66,18.36,1463200,2025-02-24
PLAB,"Photronics Inc",21.57,-0.19,-0.87%,21.87,21.96,21.52,539700,2025-02-24
PLAY,"Dave & Buster's Entertainment",24.07,0.43,+1.82%,23.95,24.64,23.62,1254600,2025-02-24
PLMR,"Palomar Holdings Inc",124.6,5.53,+4.64%,120.26,125.6,119.71,249000,2025-02-24
PLSE,"Pulse Biosciences CS",18.76,-0.71,-3.65%,19.51,19.61,18.54,78300,2025-02-24
PLTK,"Playtika Holding Corp",6.97,0,0.00%,7.01,7.05,6.88,1081500,2025-02-24
PLTR,"Palantir Technologies Inc Cl A",90.68,-10.67,-10.53%,95.88,99.01,89.3,184484906,2025-02-24
PLUG,"Plug Power Inc",1.59,-0.07,-4.22%,1.66,1.66,1.53,80392000,2025-02-24
PLUS,"Eplus Inc",66.89,0.39,+0.59%,66.68,67.23,65.46,258600,2025-02-24
PLXS,"Plexus Corp",136.25,-1.09,-0.79%,137.89,138.58,136.01,151300,2025-02-24
PLYA,"Playa Hotels & Resorts N.V.",13.31,-0.01,-0.04%,13.33,13.34,13.3,2241000,2025-02-24
PNFP,"Pinnacle Finl Ptnrs",113.02,-1.19,-1.04%,115.5,116.5,111.91,409200,2025-02-24
PODD,"Insulet Corp",283.48,0.68,+0.24%,283.69,287.7,281.9,865000,2025-02-24
POOL,"Pool Corp",344.73,0.73,+0.21%,344.48,347.48,340,499300,2025-02-24
POWI,"Power Integratn",64.89,0.13,+0.20%,64.78,65.74,63.46,650600,2025-02-24
POWL,"Powell Inds Inc",169.59,-7.66,-4.32%,177.63,178.18,167.32,601100,2025-02-24
PPBI,"Pacific Premier Bncp",23.62,-0.5,-2.07%,24.26,24.26,23.53,631100,2025-02-24
PPC,"Pilgrim's Pride",54,0.87,+1.64%,53.27,54.58,53.27,1254900,2025-02-24
PRAX,"Praxis Precision Medicines Inc",66.71,-7.78,-10.44%,74.23,74.23,65.98,557200,2025-02-24
PRCT,"Procept Biorobotics Corp",65.15,2.9,+4.66%,62.71,66.88,62.63,1597000,2025-02-24
PRDO,"Perdoceo Education Corp",26.12,0.15,+0.58%,26.21,26.57,25.67,676400,2025-02-24
PRGS,"Progress Software",55.89,0.79,+1.43%,55.45,56.19,55.11,833500,2025-02-24
PRTA,"Prothena Corp",15.23,-0.33,-2.12%,15.57,15.9,14.48,354000,2025-02-24
PRVA,"Privia Health Group Inc",24.51,-0.01,-0.04%,24.55,24.64,24.19,860600,2025-02-24
PSMT,"Pricesmart Inc",90.64,0.96,+1.07%,90.58,91.25,88.2,317200,2025-02-24
PSNY,"Gores Guggenheim Inc Unit Cl A",1.1,0,0.00%,1.11,1.12,1.07,7297500,2025-02-24
PTC,"Ptc Inc",162.58,0.93,+0.58%,162.12,163.97,160.53,1049800,2025-02-24
PTCT,"Ptc Therapeutics",50.02,-0.67,-1.32%,50.47,51,49.53,524300,2025-02-24
PTEN,"Patterson-Uti Energy",8.27,-0.07,-0.84%,8.37,8.43,8.26,7707400,2025-02-24
PTGX,"Protagonist Therapeutics Inc",36,-2.75,-7.10%,38.75,38.92,35.86,1143000,2025-02-24
PTON,"Peloton Interactive Inc",8.76,0.2,+2.34%,8.56,8.79,8.23,9486300,2025-02-24
PTVE,"Pactiv Evergreen Inc",17.83,0,0.00%,17.85,17.85,17.83,285700,2025-02-24
PWP,"Perella Weinberg Partners",22.93,-0.56,-2.38%,23.59,23.59,22.5,1235000,2025-02-24
PYCR,"Paycor Hcm Inc",22.2,-0.01,-0.05%,22.22,22.24,22.19,3168800,2025-02-24
PYPL,"Paypal Holdings",75.25,0.3,+0.40%,75.25,75.88,73.97,12873200,2025-02-24
PZZA,"Papa John's Intl",48.73,1.01,+2.12%,47.51,48.8,46.19,1266600,2025-02-24
QCOM,"Qualcomm Inc",161.1,-4.33,-2.62%,165.91,166.59,160.99,9827801,2025-02-24
QDEL,"Quidelortho Corp",41.96,1.5,+3.71%,40.38,42.06,40.38,981200,2025-02-24
QFIN,"Qifu Technology Inc ADR",40.45,-1.49,-3.55%,41.82,41.97,39.25,2028500,2025-02-24
QLYS,"Qualys Inc",134.37,-1.83,-1.34%,136.48,136.56,134.04,258800,2025-02-24
QNST,"Quinstreet Inc",19.85,-0.26,-1.29%,20.15,20.52,19.5,374800,2025-02-24
QRVO,"Qorvo Inc",75.27,-0.8,-1.05%,76.19,76.65,74.7,1638000,2025-02-24
RARE,"Ultragenyx Pharmaceu",41.84,-0.75,-1.76%,42.85,42.85,40.87,628000,2025-02-24
RBCAA,"Republic Bancorp Inc",65.18,-0.48,-0.73%,65.94,66.52,65.05,22500,2025-02-24
RCKT,"Rocket Pharmaceuticals Inc",10.05,-0.42,-4.01%,10.5,10.62,10.02,1063500,2025-02-24
RDFN,"Redfin Corp",7.9,0.1,+1.22%,7.76,8.11,7.51,6640000,2025-02-24
RDNT,"Radnet Inc",60.16,0.69,+1.16%,59.64,61.42,58.01,760800,2025-02-24
RDUS,"Radius Recycling Inc",13.22,0.05,+0.38%,13.19,13.61,13,261000,2025-02-24
RDWR,"Radware Ltd",23.06,0.12,+0.52%,23.08,23.17,22.65,133000,2025-02-24
REAL,"The Realreal Inc",6.87,0.41,+6.35%,6.52,7.03,6.51,4254400,2025-02-24
REG,"Regency Centers Corp",74.33,1,+1.36%,73.45,74.73,73.1,876100,2025-02-24
REGN,"Regeneron Pharmaceuticals",713.25,12.92,+1.84%,703.93,725,700.43,896400,2025-02-24
RELY,"Remitly Global Inc",24.72,0.86,+3.60%,23.79,24.79,23.58,3528900,2025-02-24
REYN,"Reynolds Consumer Products Inc",24.75,0.24,+0.98%,24.58,25.2,24.42,887000,2025-02-24
RGEN,"Repligen Corp",164.74,5.75,+3.62%,159.32,168.1,157.63,957300,2025-02-24
RGLD,"Royal Gold Inc",151.11,2.66,+1.79%,149.45,151.56,147.52,488300,2025-02-24
RIOT,"Riot Platforms Inc",9.99,-0.47,-4.49%,10.6,10.63,9.84,41832301,2025-02-24
RIVN,"Rivian Automotive Inc Cl A",11.96,-1.01,-7.79%,12.49,12.72,11.71,56949898,2025-02-24
RKLB,"Rocket Lab USA Inc",22.49,-1.06,-4.50%,23.74,23.9,21.72,19606000,2025-02-24
RLAY,"Relay Therapeutics Inc",3.88,-0.04,-1.02%,3.92,4.01,3.72,1510700,2025-02-24
RMBS,"Rambus Inc",60.16,-2.57,-4.10%,62.96,63.22,60.06,833500,2025-02-24
RNA,"Avidity Biosciences Inc",30.53,-0.59,-1.90%,31.32,31.35,29.51,1343700,2025-02-24
RNTX,"Rein Therapeutics Inc",2.37,-0.33,-12.22%,2.72,2.78,2.26,86400,2025-02-24
RNW,"Renew Energy Global Plc Cl A",6.18,0.07,+1.15%,6.11,6.24,6.05,1306300,2025-02-24
ROAD,"Construction Partners Inc Cl A",70.19,-2.92,-3.99%,73.42,74.1,69.55,991100,2025-02-24
ROCK,"Gibraltar Ind Inc",65.49,0.6,+0.92%,65.06,66.1,64.2,373100,2025-02-24
ROIV,"Roivant Sciences Ltd",10.52,-0.16,-1.50%,10.66,10.72,10.49,3640800,2025-02-24
ROKU,"Roku Inc",91.24,2.38,+2.68%,88.86,91.83,86.81,3085900,2025-02-24
ROP,"Roper Industries",576.58,2.53,+0.44%,575.12,579.9,572.28,512100,2025-02-24
ROST,"Ross Stores Inc",135.93,-0.68,-0.50%,137.09,137.09,135.03,2035400,2025-02-24
RPD,"Rapid7 Inc",31.48,-0.23,-0.73%,31.78,31.87,30.82,905200,2025-02-24
RPRX,"Royalty Pharma Plc Cl A",33.8,0.38,+1.14%,33.47,34.2,33.17,8575200,2025-02-24
RRR,"Red Rock Resorts Inc",51.08,-0.32,-0.62%,51.48,52.97,50.89,531400,2025-02-24
RUM,"Rumble Inc",9.8,-0.7,-6.67%,10.32,10.4,9.52,3595200,2025-02-24
RUN,"Sunrun Inc",8.49,0.07,+0.83%,8.44,8.78,8.26,7344000,2025-02-24
RUSHA,"Rush Enterprises  Cl A",55.21,-0.51,-0.92%,56.13,57.3,55.06,454200,2025-02-24
RVMD,"Revolution Medicines Inc",41.23,-0.11,-0.27%,41.41,42.21,40.61,1528700,2025-02-24
RXRX,"Recursion Pharmaceuticals Inc Cl A",9,-0.28,-3.02%,9.53,9.74,8.62,28668201,2025-02-24
RXST,"Rxsight Inc",29.29,-0.31,-1.05%,29.63,29.78,29.07,568300,2025-02-24
RYAAY,"Ryanair Hlds Plc ADR",45.31,0.15,+0.33%,45.49,46.11,45.29,1869400,2025-02-24
RYTM,"Rhythm Pharmaceuticals Inc",54.66,-1.41,-2.51%,56.14,56.5,54.45,715400,2025-02-24
SABR,"Sabre Corp",4.29,-0.23,-5.09%,4.5,4.58,4.28,5241000,2025-02-24
SAFT,"Safety Ins Group Inc",78.32,0.57,+0.73%,77.82,78.89,77.56,42700,2025-02-24
SAIA,"Saia Inc",420.35,13.7,+3.37%,415.61,421,408.38,547000,2025-02-24
SAIC,"Science Applications International",98.88,1.04,+1.06%,98.72,99.59,95.86,1201700,2025-02-24
SANA,"Sana Biotechnology Inc",2.88,-0.13,-4.32%,3.01,3.07,2.85,2586300,2025-02-24
SANM,"Sanmina Corp",84.89,-0.83,-0.97%,86.04,86.42,84.62,407500,2025-02-24
SASR,"Sandy Spring Bancorp",31.55,-0.07,-0.22%,31.98,32.99,31.55,221900,2025-02-24
SATS,"Echostar Corp",29,-0.57,-1.93%,29.75,29.75,28.89,1554100,2025-02-24
SAVA,"Cassava Sciences Inc",2.5,-0.05,-1.96%,2.56,2.62,2.49,1103600,2025-02-24
SBAC,"SBA Communications",212.84,-0.16,-0.08%,213.1,215.6,210.8,1171700,2025-02-24
SBCF,"Seacoast Banking Corp",27.91,-0.26,-0.92%,28.48,29.01,27.88,569400,2025-02-24
SBLK,"Star Bulk Carriers",15.28,-0.07,-0.46%,15.3,15.47,15.12,2101900,2025-02-24
SBRA,"Sabra REIT",15.88,-0.01,-0.06%,15.89,16.14,15.81,2245100,2025-02-24
SBUX,"Starbucks Corp",113.19,1.44,+1.29%,112.34,113.91,111.89,13120399,2025-02-24
SCHL,"Scholastic Corp",21,0.4,+1.94%,20.75,21.35,20.66,464200,2025-02-24
SCLX,"Scilex Holding Co.",0.3161,-0.0137,-4.15%,0.33,0.334,0.304,1015100,2025-02-24
SCOR,"Comscore Inc",6.22,-0.42,-6.33%,6.47,6.68,6.22,13600,2025-02-24
SCSC,"Scansource Inc",36.99,-0.21,-0.56%,37.44,37.65,36.8,218900,2025-02-24
SCVL,"Shoe Carnival Inc",22.51,0.5,+2.27%,22.19,22.83,21.9,381000,2025-02-24
SDGR,"Schrodinger Inc",21.69,-0.95,-4.20%,22.43,22.78,21,912600,2025-02-24
SEDG,"Solaredge Tech",18.46,0.84,+4.77%,17.61,19.08,17.34,4049100,2025-02-24
SEIC,"Sei Investments Company",80.02,-0.23,-0.29%,80.53,80.75,79.7,611900,2025-02-24
SFD,"Smithfield Foods Inc",21.34,0.24,+1.14%,21.39,21.7,21.12,792200,2025-02-24
SFIX,"Stitch Fix Inc",5.13,0.11,+2.19%,5.09,5.25,4.96,1663400,2025-02-24
SFM,"Sprouts Farmers Market",143.48,0.16,+0.11%,142.8,144.18,137.69,2783600,2025-02-24
SFNC,"Simmons First Natl",21.43,-0.22,-1.02%,21.77,21.85,21.41,544900,2025-02-24
SGRY,"Surgery Partners CS",25.16,-0.15,-0.59%,25.39,25.61,25.14,1612800,2025-02-24
SHC,"Sotera Health Company",13.47,-0.06,-0.41%,13.53,13.65,13.27,1226900,2025-02-24
SHOO,"Steven Maddens Ltd",38.53,0.3,+0.78%,38.54,39.38,38.1,1111300,2025-02-24
SIGA,"Siga Technologies Inc",5.69,-0.22,-3.64%,5.97,5.97,5.68,810400,2025-02-24
SIGI,"Selective Ins Group",80.55,2.06,+2.62%,79.03,81.23,79.03,438800,2025-02-24
SIMO,"Silicon Motion Techn ADR",56.85,-1.95,-3.32%,58.67,58.67,56.57,358600,2025-02-24
SIRI,"Siriusxm Holdings Inc",25,0.25,+1.01%,24.92,25.67,24.84,4153200,2025-02-24
SITM,"Sitime Corp",169.2,-10.73,-5.96%,179.74,180,162.93,415500,2025-02-24
SKWD,"Skyward Specialty Insurance Group Inc",50.62,1.97,+4.05%,48.86,51.35,48.86,444500,2025-02-24
SKYW,"Skywest Inc",96.25,-0.4,-0.41%,97.88,98.59,95.82,459400,2025-02-24
SLAB,"Silicon Labs Inc",151.43,-3.9,-2.51%,155.39,155.89,151.35,363800,2025-02-24
SLM,"SLM Corp",30.59,-0.09,-0.29%,30.82,31.22,30.14,2436000,2025-02-24
SLNO,"Soleno Therapeutics Inc",45.01,-1.12,-2.43%,46.14,47,43.85,476000,2025-02-24
SLP,"Simulations Plus Inc",31.05,-0.72,-2.27%,31.87,33.06,30.74,150500,2025-02-24
SMCI,"Super Micro Computer",51.61,-4.46,-7.95%,53.88,56.25,50.26,84122492,2025-02-24
SMMT,"Summit Therapeu ADR",18.84,-3.28,-14.83%,22.46,22.71,18.52,6899400,2025-02-24
SMPL,"The Simply Good Foods Company",37.39,0.08,+0.21%,37.44,38.14,37.15,726800,2025-02-24
SMTC,"Semtech Corp",36.67,-0.43,-1.16%,37.01,37.47,35.27,1992400,2025-02-24
SND,"Smart Sand Inc",2.15,-0.1,-4.44%,2.23,2.26,2.14,118300,2025-02-24
SNDX,"Syndax Pharma",15.67,-0.71,-4.33%,16.31,16.56,15.52,2401900,2025-02-24
SNEX,"Stonex Group Inc",121.93,-1.89,-1.53%,124.01,124.83,121.56,207900,2025-02-24
SNPS,"Synopsys Inc",470.08,-4.76,-1.00%,479.28,481.13,465,1373900,2025-02-24
SNRE,"Sunrise Communications Ag ADR",47.65,0.37,+0.78%,47.51,47.92,47.42,244800,2025-02-24
SNY,"Sanofi-Aventis S.A. ADR",53.75,-0.71,-1.30%,54.01,54.12,53.69,1753000,2025-02-24
SOFI,"Sofi Technologies Inc",14.36,-0.31,-2.11%,14.8,14.82,13.81,52266102,2025-02-24
SOPH,"Sophia Genetics Sa",3.93,-0.14,-3.44%,4.1,4.23,3.86,100100,2025-02-24
SOUN,"Soundhound Ai Inc Cl A",9.43,-0.88,-8.54%,10.03,10.05,9.08,46583500,2025-02-24
SPNS,"Sapiens Intl Corp NV",27.72,-0.23,-0.82%,28.01,28.01,27.51,150000,2025-02-24
SPRY,"Ars Pharmaceuticals Inc",10.83,-0.41,-3.65%,11.25,11.38,10.55,1237300,2025-02-24
SPSC,"Sps Commerce Inc",138.05,-3.17,-2.24%,142.45,142.72,136.93,382400,2025-02-24
SPT,"Sprout Social Inc Cl A",27.93,-0.48,-1.69%,28.5,28.77,27.35,500300,2025-02-24
SRAD,"Sportradar Group Ag Cl A",21.35,0.09,+0.42%,21.19,21.59,20.07,978400,2025-02-24
SRPT,"Sarepta Therapeutics",105.56,-0.72,-0.68%,105.49,107.54,105.47,741500,2025-02-24
SRRK,"Scholar Rock Holding Corp",37.16,-0.54,-1.43%,37.76,38.26,36.31,775500,2025-02-24
SSNC,"SS&C Technologies",88.65,0.05,+0.06%,88.77,88.98,87.33,1582400,2025-02-24
SSRM,"Ssr Mining Inc",10.47,0.24,+2.35%,10.41,10.7,10.18,3293100,2025-02-24
STAA,"Staar Surgical Company",16.22,-0.65,-3.85%,16.85,16.85,16.21,907500,2025-02-24
STBA,"S&T Bancorp Inc",39.16,-0.2,-0.51%,39.73,40.7,39.13,197200,2025-02-24
STEP,"Stepstone Group Inc Cl A",58.06,-0.53,-0.90%,58.83,58.94,57.13,423800,2025-02-24
STLD,"Steel Dynamics Inc",133.15,2.44,+1.87%,134.68,134.94,131.24,1905500,2025-02-24
STNE,"Stoneco Ltd Cl A",9.66,-0.25,-2.52%,9.87,9.96,9.54,6471000,2025-02-24
STRA,"Strayer Education",98.39,-3.33,-3.27%,101.82,102.54,98.32,99000,2025-02-24
STRL,"Sterling Infrastructure Inc",108.65,-7.64,-6.57%,116.95,119.96,108.06,1328400,2025-02-24
STX,"Seagate Technology Hldgs Plc",100.08,-0.77,-0.76%,100.97,101.99,99.24,4204100,2025-02-24
SUPN,"Supernus Pharm",32.68,-0.37,-1.12%,33.36,34.05,32.44,729000,2025-02-24
SVC,"Service Properties Trust",2.67,-0.02,-0.74%,2.69,2.74,2.64,1367700,2025-02-24
SVRA,"Savara Inc",2.65,-0.04,-1.49%,2.7,2.71,2.57,964100,2025-02-24
SWKS,"Skyworks Solutions",66.53,-0.68,-1.01%,66.76,68.15,66.04,3774500,2025-02-24
SWTX,"Springworks Therapeutics Inc",56.56,-1.69,-2.90%,56.85,57.72,55.81,2464000,2025-02-24
SYBT,"Stock Yards Bancorp",72.41,-0.53,-0.73%,73.62,74.41,72.1,77500,2025-02-24
SYM,"Symbotic Inc",24.38,-0.09,-0.37%,24.56,24.99,23.52,1971500,2025-02-24
SYNA,"Synaptics Inc",69.73,-2.03,-2.83%,71.96,72.35,69.59,538100,2025-02-24
SYRE,"Spyre Therapeutics Inc",21.26,-0.03,-0.14%,21.48,21.92,20.56,645200,2025-02-24
TAOP,"Taoping Inc",0.3113,-0.0093,-2.90%,0.3249,0.3582,0.3,888100,2025-02-24
TARS,"Tarsus Pharmaceuticals Inc",45.54,-2.3,-4.81%,48.2,48.2,45.49,932900,2025-02-24
TBBK,"The Bancorp Inc",55.5,-0.63,-1.12%,57.02,57.02,55.38,415000,2025-02-24
TBLA,"Taboola.com Ltd",3.64,-0.07,-1.89%,3.73,3.75,3.6,1844900,2025-02-24
TCBI,"Texas Capital Bncsh",78.65,-0.93,-1.17%,80.36,80.58,78.61,357600,2025-02-24
TCBK,"Trico Bancshares",43.63,-0.42,-0.95%,44.4,44.4,43.63,120000,2025-02-24
TCOM,"Trip.com Group Ltd ADR",64.66,-2.36,-3.52%,67.4,67.4,64.51,6078400,2025-02-24
TEAM,"Atlassian Corp",284.06,-1.93,-0.67%,286.19,286.77,274.7,1502400,2025-02-24
TECH,"Bio-Techne Corp",65.56,0.64,+0.99%,64.83,66.18,64.38,1122400,2025-02-24
TEM,"Tempus Ai Cl A",69.57,1.48,+2.17%,69.85,74.2,65.37,20343301,2025-02-24
TENB,"Tenable Holdings Inc",38.63,0.26,+0.68%,38.54,39.09,37.31,1154100,2025-02-24
TER,"Teradyne Inc",113.58,-2.33,-2.01%,116.12,116.49,112.78,2249000,2025-02-24
TFIN,"Triumph Financial Inc",67.8,0.32,+0.47%,68.16,70.17,67.64,150600,2025-02-24
TFSL,"Tfs Financial Corp",13.14,-0.18,-1.35%,13.35,13.38,13.14,232900,2025-02-24
TGTX,"Tg Therapeutics",29.02,-1.86,-6.02%,30.76,31.29,28.95,2954400,2025-02-24
TH,"Target Hospitality Corp",5.05,-4.31,-46.05%,4.89,5.34,4,13060199,2025-02-24
THRM,"Gentherm Inc",33.99,0.91,+2.75%,33,34.78,32.67,574800,2025-02-24
TIGO,"Millicom International Cellular S.A.",27.41,0.5,+1.86%,27,27.5,26.93,379100,2025-02-24
TLN,"Talen Energy Corporation",215.85,-2.96,-1.35%,219.23,222,206.24,1453500,2025-02-24
TLRY,"Tilray Brands Inc",0.8401,-0.1114,-11.71%,0.9101,0.9101,0.837,40490801,2025-02-24
TLS,"Telos Corp",3.13,-0.03,-0.95%,3.16,3.16,2.96,467400,2025-02-24
TLSA,"Tiziana Life Sciences Ltd",0.9051,0.0852,+10.39%,0.8352,0.916,0.8008,347700,2025-02-24
TMDX,"Transmedics Group Inc",77.12,5.17,+7.19%,72.04,77.74,71.51,1491100,2025-02-24
TMUS,"T-Mobile US",268.13,2.96,+1.12%,267.97,273.4,267.57,4141300,2025-02-24
TNDM,"Tandem Diabetes Care",32.66,1.66,+5.35%,31,33.2,30.94,1259300,2025-02-24
TNGX,"Tango Therapeutics Inc",2.35,-0.01,-0.42%,2.36,2.38,2.26,561000,2025-02-24
TOWN,"Towne Bank",35.88,-0.32,-0.88%,36.32,36.39,35.86,249900,2025-02-24
TPG,"Tpg Inc Cl A",56.16,-0.47,-0.83%,57.04,57.14,54.79,1267200,2025-02-24
TRDA,"Entrada Therapeutics Inc",12.85,-0.19,-1.46%,13.61,13.82,12.84,158000,2025-02-24
TREE,"Lendingtree Inc",39.89,-1.38,-3.34%,41.65,42.37,39.8,222600,2025-02-24
TRMB,"Trimble Navigation",70.93,-0.54,-0.76%,71.77,71.95,69.86,1416700,2025-02-24
TRMD,"Torm Plc Cl A",19.18,0.27,+1.43%,18.94,19.19,18.68,782200,2025-02-24
TRMK,"Trustmark Corp",36.06,-0.44,-1.21%,36.75,36.76,36.05,320300,2025-02-24
TRNS,"Transcat Inc",82.8,2.95,+3.69%,80.04,82.83,78.88,73200,2025-02-24
TROW,"T Rowe Price Group",106.57,0.3,+0.28%,106.51,107.22,104.69,1238200,2025-02-24
TRS,"Trimas Corp",22,-0.59,-2.61%,22.82,22.83,21.97,356700,2025-02-24
TRUP,"Trupanion Inc",33.41,0.46,+1.40%,33.07,33.48,31.25,1205600,2025-02-24
TSCO,"Tractor Supply Company",56.06,-0.31,-0.55%,56.4,56.56,55.31,6782000,2025-02-24
TSEM,"Tower Semiconductor",44.19,-0.95,-2.10%,45.15,45.17,43.69,701100,2025-02-24
TSLA,"Tesla Inc",330.53,-7.27,-2.15%,338.14,342.4,324.7,76052305,2025-02-24
TTAN,"Servicetitan Inc Cl A",96.37,-0.39,-0.40%,98.15,98.35,94.07,270900,2025-02-24
TTD,"Trade Desk Inc",74.2,2.14,+2.97%,72.29,75.19,70.44,13954900,2025-02-24
TTEK,"Tetra Tech Inc",30.02,0.09,+0.30%,29.92,30.52,29.77,2500500,2025-02-24
TTGT,"Techtarget Inc.",14.84,0.18,+1.23%,14.82,15.17,14.38,201100,2025-02-24
TTMI,"TTM Technologies",24.63,-0.73,-2.88%,25.55,25.76,24.61,649000,2025-02-24
TTWO,"Take-Two Interactive",212.02,0.37,+0.17%,213.21,213.7,207.28,1206700,2025-02-24
TVTX,"Travere Therapeutics Inc",21.23,-0.75,-3.41%,22.06,22.06,20.57,1695900,2025-02-24
TW,"Tradeweb Markets Inc",132.28,-1.87,-1.39%,133.97,134.16,131.41,1268200,2025-02-24
TWST,"Twist Bioscience Corp",41.2,-0.11,-0.27%,41.67,42.33,40.6,1057000,2025-02-24
TXG,"10X Genomics Inc",11.29,0.39,+3.58%,10.89,11.41,10.63,3513000,2025-02-24
TXN,"Texas Instruments",200.74,-1.26,-0.62%,202.14,205.41,200.35,7675900,2025-02-24
TXRH,"Texas Roadhouse Inc",172.05,2.92,+1.73%,168.26,173.04,168.26,1678800,2025-02-24
TYRA,"Tyra Biosciences Inc",12.82,-0.35,-2.66%,13.15,13.3,12.63,223900,2025-02-24
UAL,"United Airlines Holdings Inc",97.77,1.88,+1.96%,98.34,99.05,94.89,6555600,2025-02-24
UBSI,"United Bkshs Inc",35.37,-0.16,-0.45%,35.92,36.03,35.32,699700,2025-02-24
UCTT,"Ultra Clean Holdings",36.06,-1.29,-3.45%,37.42,37.6,36.01,362600,2025-02-24
UDMY,"Udemy Inc",9.69,-0.09,-0.92%,9.8,9.84,9.43,1931300,2025-02-24
UFPI,"Universal Forest Prd",106.65,-1.9,-1.75%,108.63,110.25,105.57,420200,2025-02-24
UFPT,"U F P Tech Inc",240.94,-13.62,-5.35%,254.23,255.23,240.35,160500,2025-02-24
ULCC,"Frontier Group Holdings Inc",7.69,-0.25,-3.15%,7.97,8.05,7.64,2648700,2025-02-24
ULH,"Universal Logis Holdings",27.53,-0.06,-0.22%,27.69,27.93,27.36,78600,2025-02-24
ULTA,"Ulta Beauty Inc",363.89,2.35,+0.65%,361.51,365.85,353,914800,2025-02-24
UMBF,"UMB Financial Corp",106.68,-0.23,-0.22%,107.81,107.89,105.81,656300,2025-02-24
UNIT,"Uniti Group Inc",5.77,0.15,+2.67%,5.92,6.17,5.74,4105200,2025-02-24
UPBD,"Upbound Group Inc",26.45,-0.11,-0.41%,26.85,26.85,26.25,616500,2025-02-24
UPST,"Upstart Holdings Inc",70.5,-1.27,-1.77%,72.25,72.75,67.6,6236100,2025-02-24
UPWK,"Upwork Inc",15.72,0.09,+0.58%,15.7,15.85,15.24,3135200,2025-02-24
URBN,"Urban Outfitters Inc",54.01,1.21,+2.29%,53.3,54.45,52.46,2373700,2025-02-24
USLM,"U S Lime & Mineral",93.85,-1.34,-1.41%,94.73,96.06,92.04,155700,2025-02-24
UTHR,"United Therapeutic",358.21,-2.89,-0.80%,361.35,365.21,358.17,874900,2025-02-24
VBTX,"Veritex Holdings",25.79,-0.21,-0.81%,26.18,26.39,25.77,464000,2025-02-24
VC,"Visteon Corp",88.12,-0.49,-0.55%,88.8,89.52,87.64,290900,2025-02-24
VCEL,"Vericel Corporation",52.33,0.33,+0.63%,51.97,53.19,51.26,410500,2025-02-24
VCTR,"Victory Capital Holdings Inc Cl A",63.89,-1.49,-2.28%,65.84,65.9,63.89,203100,2025-02-24
VCYT,"Veracyte Inc",39.36,0.18,+0.46%,39.41,40.31,39.01,1102200,2025-02-24
VECO,"Veeco Instrument",24.26,-0.47,-1.90%,24.82,24.89,24.14,582400,2025-02-24
VEON,"Veon Ltd ADR",45.82,0.35,+0.77%,45.5,46.38,45.5,162700,2025-02-24
VERA,"Vera Therapeutics Inc Cl A",27.19,-1.39,-4.86%,28.71,29.25,27.13,822100,2025-02-24
VERX,"Vertex Inc Cl A",43.64,-0.57,-1.29%,44.34,44.59,42.82,895000,2025-02-24
VFS,"Vinfast Auto Ltd",3.75,-0.04,-1.06%,3.76,3.78,3.64,377100,2025-02-24
VIAV,"Viavi Solutions",11.35,-0.25,-2.16%,11.63,11.74,11.34,2490600,2025-02-24
VICR,"Vicor Corp",60.35,-3.32,-5.21%,63.57,64.09,59.81,460100,2025-02-24
VIR,"Vir Biotechnology Inc",9.47,-0.1,-1.04%,9.52,9.66,9.26,1280600,2025-02-24
VIRT,"Virtu Financial Cm A",35.74,0.35,+0.99%,35.83,36.08,34.73,1014900,2025-02-24
VITL,"Vital Farms Inc",32.33,-2.57,-7.36%,33.74,34.3,32.28,1894500,2025-02-24
