Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
PYPL,"Paypal Holdings",59.01,0.51,+0.87%,59.56,58.24,18283400,2024-03-08
QCOM,"Qualcomm Inc",170.57,-5.15,-2.93%,175.47,170.54,11317899,2024-03-08
REGN,"Regeneron Pharmaceuticals",968.83,-4.48,-0.46%,976,962.82,354400,2024-03-08
ROP,"Roper Industries",545.95,-0.37,-0.07%,548.55,544.35,310300,2024-03-08
ROST,"Ross Stores Inc",145.74,-0.28,-0.19%,147.18,144.68,3079300,2024-03-08
SBUX,"Starbucks Corp",91.06,0.11,+0.12%,91.53,90.6,7673300,2024-03-08
SIRI,"Sirius XM Holdings",4.16,-0.02,-0.48%,4.24,4.12,16137500,2024-03-08
SNPS,"Synopsys Inc",571.29,-12.06,-2.07%,586.26,569.56,724700,2024-03-08
SPLK,"Splunk Inc",156.45,0.11,+0.07%,156.5,156.27,1592400,2024-03-08
TEAM,"Atlassian Corp",208.8,5.84,+2.88%,211.07,204.4,1782200,2024-03-08
TMUS,"T-Mobile US",163.99,-0.4,-0.24%,165.44,163.5,4444700,2024-03-08
TSLA,"Tesla Inc",175.34,-3.31,-1.85%,182.73,174.7,85544602,2024-03-08
TTD,"Trade Desk Inc",81.59,-0.24,-0.29%,83.74,81.32,3545700,2024-03-08
TTWO,"Take-Two Interactive",143.73,-1.28,-0.88%,145.72,142.64,1385300,2024-03-08
TXN,"Texas Instruments",172.3,-2.97,-1.69%,175.58,172.27,5632500,2024-03-08
VRSK,"Verisk Analytics Inc",236.53,0.39,+0.17%,237.94,235.6,765900,2024-03-08
VRTX,"Vertex Pharmaceutic",413.59,3.05,+0.74%,416.25,410.95,814900,2024-03-08
WBA,"Walgreens Boots Alliance",21.16,0.22,+1.05%,21.33,20.83,9319399,2024-03-08
WBD,"Discovery Inc Series A",8.73,-0.01,-0.11%,8.83,8.65,19626400,2024-03-08
WDAY,"Workday Inc",264.32,-0.42,-0.16%,269.19,263.69,2448200,2024-03-08
XEL,"XCEL Energy Inc",51.02,0.98,+1.96%,51.4,49.89,8848700,2024-03-08
ZS,"Zscaler Inc",198.69,-2.58,-1.28%,204.55,197.88,2845000,2024-03-08
"Downloaded from Barchart.com as of 03-10-2024 07:17pm CDT"
