Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
DSGX,"Descartes Sys Group",74.06,1.85,+2.56%,72.37,74.54,72.37,86700,2023-10-06
DUOL,"Duolingo Inc Cl A",164.24,0.37,+0.23%,161.54,166.25,160.77,596000,2023-10-06
DVAX,"Dynavax Technologies",14.82,0.39,+2.70%,14.37,15.08,14.32,1548900,2023-10-06
DXCM,"Dexcom Inc",83.22,-0.78,-0.93%,82.55,83.69,81.07,6761700,2023-10-06
EA,"Electronic Arts Inc",122.96,2.17,+1.80%,120.55,123.48,120.44,1666900,2023-10-06
EBAY,"Ebay Inc",43.01,0.4,+0.94%,42.22,43.33,42.22,4459000,2023-10-06
EBC,"Eastern Bankshares Inc",12.15,0.2,+1.67%,11.89,12.22,11.71,687000,2023-10-06
EBTC,"Enterprise Bancorp",27.95,-0.05,-0.18%,28,28.38,27.8,11500,2023-10-06
ECPG,"Encore Capital Group",49.44,0.63,+1.29%,48.57,49.66,48.08,133900,2023-10-06
EDIT,"Editas Medicine",7.15,-0.02,-0.28%,7.02,7.26,6.89,1295200,2023-10-06
EEFT,"Euronet Worldwide",77.09,0.17,+0.22%,76.88,77.3,76.26,842300,2023-10-06
EFSC,"Enterprises Finl Svc",37.58,-0.21,-0.56%,37.46,38.34,37.27,100800,2023-10-06
EMBC,"Embecta Corp",14.06,0.35,+2.55%,13.53,14.13,13.25,388300,2023-10-06
ENER,"Accretion Acquisition Corp",10.48,0,0.00%,10.48,10.48,10.48,61300,2023-10-06
ENLT,"Enlight Renewable Energy Ltd",14.23,0.26,+1.86%,13.97,14.28,13.83,158600,2023-10-06
ENPH,"Enphase Energy Inc",119.16,3.15,+2.72%,113.98,119.67,112.5,3385200,2023-10-06
ENSG,"The Ensign Group IN",93,1.05,+1.14%,91.93,93.5,90.78,280200,2023-10-06
ENTG,"Entegris Inc",94.79,1.63,+1.75%,92.52,95.48,92.18,1123000,2023-10-06
ENVX,"Enovix Corp",10.33,0.36,+3.61%,9.77,10.55,9.76,5442000,2023-10-06
EQIX,"Equinix Inc",723.66,2.67,+0.37%,713.98,728.94,708.29,284000,2023-10-06
ERIE,"Erie Indemnity Company",303.61,0.96,+0.32%,303.15,304.43,302.35,107300,2023-10-06
ESGR,"Enstar Group Ltd",240.5,-1.76,-0.73%,241.12,242.37,239.72,37500,2023-10-06
ESLT,"Elbit Systems Ltd",208.12,2.79,+1.36%,203.38,209.31,203.38,28500,2023-10-06
ESTA,"Establishment Labs Holdings Inc",40.92,-0.58,-1.40%,41,41.49,40.38,71900,2023-10-06
ETNB,"89Bio Inc",16.03,0.58,+3.75%,15.25,16.09,14.95,782200,2023-10-06
ETSY,"Etsy Inc",62.72,-0.14,-0.22%,62.1,63.82,62.1,3072700,2023-10-06
EVBG,"Everbridge Inc",22.13,0.1,+0.45%,21.84,22.32,21.67,369200,2023-10-06
EVCM,"Evercommerce Inc",10.23,0.19,+1.89%,9.99,10.3,9.99,59200,2023-10-06
EVLV,"Evolv Technologies Hldgs Inc",4.7,0.22,+4.91%,4.45,4.73,4.4,1037800,2023-10-06
EVRG,"Evergy Inc",48.79,0.45,+0.93%,47.69,48.91,46.92,2395100,2023-10-06
EWBC,"East West Bancorp",51.75,0.6,+1.17%,50.53,52.12,50.4,1103400,2023-10-06
EXAS,"Exact Sciences Cor",62.7,-2.25,-3.46%,63.67,64.23,62.15,3061300,2023-10-06
EXC,"Exelon Corp",38.08,0.67,+1.79%,37.08,38.17,36.35,6224100,2023-10-06
EXEL,"Exelixis Inc",22.22,0.08,+0.36%,22.05,22.34,22.03,1679800,2023-10-06
EXLS,"Exlservice Holdings",28.44,0.77,+2.78%,27.56,28.53,27.47,893700,2023-10-06
EXPD,"Expeditors Intl",114.6,0.39,+0.34%,113.99,115.15,113.59,1141700,2023-10-06
EXPE,"Expedia Group Inc",100.48,0.58,+0.58%,98.86,101.05,98.46,1453600,2023-10-06
EXPI,"Exp Realty International",14.67,-0.06,-0.41%,14.34,14.87,14.28,707400,2023-10-06
EXPO,"Exponent Inc",88.56,1.74,+2.00%,86.33,88.97,86.21,180500,2023-10-06
EXTR,"Extreme Networks",23.64,0.94,+4.14%,22.66,23.7,22.49,2162200,2023-10-06
EYE,"National Vision Holdings Inc",15.18,-0.01,-0.07%,15.06,15.54,14.99,950900,2023-10-06
EYPT,"Eyepoint Pharmaceuticals Inc",8.61,0.15,+1.77%,8.41,8.68,8.02,469500,2023-10-06
FA,"First Advantage Corp",14.19,0.15,+1.07%,14,14.25,13.78,208400,2023-10-06
FANG,"Diamondback Energy",151.23,6.11,+4.21%,147.8,153,146.16,4441400,2023-10-06
FAST,"Fastenal Company",56.12,1.22,+2.22%,54.79,56.47,54.76,3725100,2023-10-06
FAZE,"Faze Holdings Inc.",0.1751,0.0051,+3.00%,0.17,0.19,0.162,2059500,2023-10-06
FBNC,"First Bancorp [Nc]",27.9,0.09,+0.32%,27.61,28.29,27.13,174900,2023-10-06
FBRX,"Forte Biosciences Inc",0.639,0.0237,+3.85%,0.62,0.649,0.6101,9300,2023-10-06
FCFS,"Firstcash Holdings Inc",100.73,-0.31,-0.31%,100.49,101.68,99.79,272600,2023-10-06
FCNCA,"First Citizens Bancs",1354.1,-1.36,-0.10%,1347.51,1377.56,1342.73,48500,2023-10-06
FELE,"Franklin Electric Company",89.3,0.28,+0.31%,88.69,89.82,88,143800,2023-10-06
FFBC,"First Finl Bncp [Oh]",19.72,-0.09,-0.45%,19.61,20.04,19.45,332600,2023-10-06
FFIC,"Flushing Finl Corp",12.49,-0.15,-1.19%,12.47,12.6,12.13,81600,2023-10-06
FFIE,"Faraday Future Intelligent Electric Inc",1.13,-0.01,-0.88%,1.12,1.16,1.08,3943400,2023-10-06
FFIN,"First Finl Bkshs Inc",24.72,0.3,+1.23%,24.19,25,23.98,448700,2023-10-06
FFIV,"F5 Inc",156.32,0.74,+0.48%,154.91,157.3,154.18,327500,2023-10-06
FHB,"First Hawaiian Inc",17.93,0.27,+1.53%,17.5,18.12,17.34,987600,2023-10-06
FIBK,"First Interstate Ban",24.65,0.02,+0.08%,24.4,24.77,23.93,905700,2023-10-06
FITB,"Fifth Third Bancorp",24.17,-0.14,-0.58%,24.06,24.36,23.56,6454300,2023-10-06
FIVE,"Five Below Inc",162.41,-1.27,-0.78%,162.33,165.8,160.62,777800,2023-10-06
FIVN,"Five9 Inc",63.99,2.41,+3.91%,61,64.31,60.85,632300,2023-10-06
FIZZ,"Natl Beverage Cp",46.31,-0.07,-0.15%,46.18,46.48,45.29,144000,2023-10-06
FLEX,"Flextronics Intl Ltd",26.4,0.36,+1.38%,25.93,26.58,25.93,3231000,2023-10-06
FLGT,"Fulgent Genetics Inc",26.86,0.13,+0.49%,26.48,27.07,26.32,170700,2023-10-06
FLNC,"Fluence Energy Inc Cl A",20.78,0.16,+0.78%,19.74,21.11,19.65,1307900,2023-10-06
FLYW,"Flywire Corp Voting",30.24,0.23,+0.77%,29.91,30.64,29.72,1147700,2023-10-06
FOLD,"Amicus Therapeutics",11.08,-0.06,-0.54%,10.98,11.24,10.96,2040900,2023-10-06
FORM,"Formfactor Inc",34.54,1.47,+4.45%,32.92,34.78,32.92,389200,2023-10-06
FORR,"Forrester Resrch",28.89,-0.24,-0.82%,29.04,29.25,28.75,38700,2023-10-06
FOX,"Fox Corp Cl B",28.13,0.15,+0.54%,27.71,28.27,27.69,615500,2023-10-06
FOXA,"Fox Corp Cl A",30.38,0.18,+0.60%,29.95,30.5,29.86,3092800,2023-10-06
FOXF,"Fox Factory Cp",95.94,1.78,+1.89%,93.19,97.05,93.19,183300,2023-10-06
FRHC,"Freedom Holding Corp",86.4,1.29,+1.52%,81,87,77.17,391600,2023-10-06
FRME,"First Merchants Corp",28.02,-0.06,-0.21%,27.79,28.36,27.53,129300,2023-10-06
FROG,"Jfrog Ltd",24.84,0.65,+2.69%,23.87,25.07,23.81,565900,2023-10-06
FRPT,"Freshpet Inc CS",58.84,-0.21,-0.36%,58.33,59.22,56.2,1023700,2023-10-06
FRSH,"Freshworks Inc Cl A",19.51,0.69,+3.67%,18.59,19.76,18.52,2420300,2023-10-06
FSLR,"First Solar Inc",148.56,3.21,+2.21%,143.01,150.13,142.51,2476900,2023-10-06
FSV,"Firstsrvce Sub VT Sh",144.93,1.52,+1.06%,143.01,145.65,141.93,29200,2023-10-06
FTAI,"Ftai Aviation Ltd",34.74,0.4,+1.16%,34.07,35.45,33.6,824800,2023-10-06
FTEK,"Fuel Tech Inc",1.15,0,0.00%,1.15,1.17,1.14,21300,2023-10-06
FTNT,"Fortinet Inc",59.93,1.91,+3.29%,57.62,60.21,57.5,4752600,2023-10-06
FTRE,"Fortrea Holdings Inc",27.13,-0.36,-1.31%,27.33,27.69,26.64,657300,2023-10-06
FULT,"Fulton Financial Cor",12.29,0,0.00%,12.13,12.44,12.07,967600,2023-10-06
FUTU,"Futu Holdings Ltd ADR",57.37,3.96,+7.41%,53.41,57.8,53.41,2481000,2023-10-06
FWONA,"Liberty Media Formula One Sr A",62.53,2.19,+3.63%,61.32,62.8,60.56,267600,2023-10-06
FWONK,"Liberty Media Formula One Sr C",69.08,1.42,+2.10%,68.12,69.64,67.56,764200,2023-10-06
FWRD,"Foward Air Corp",71.4,0.82,+1.16%,70.4,72.03,70.36,462100,2023-10-06
GABC,"German Amer Bncp Inc",26.98,-0.17,-0.63%,26.94,27.34,26.69,38900,2023-10-06
GALT,"Galectin Therapeutic",2.15,0,0.00%,2.22,2.25,2.05,109900,2023-10-06
GATE,"Marblegate Acquisition Corp Cl A",10.36,-0.02,-0.19%,10.36,10.36,10.36,300,2023-10-05
GDEN,"Golden Entmt",33.41,0.44,+1.33%,32.72,33.72,32.41,183800,2023-10-06
GDYN,"Grid Dynamics Holdings Inc",12.63,0.85,+7.22%,11.74,12.68,11.65,478700,2023-10-06
GEHC,"Ge Healthcare Technologies Inc",68.46,0.86,+1.27%,67.01,68.99,66.65,2319700,2023-10-06
GEN,"Gen Digital Inc",17.35,0.36,+2.12%,16.85,17.53,16.85,3385900,2023-10-06
GERN,"Geron Corp",1.81,-0.04,-2.16%,1.83,1.87,1.8,4409200,2023-10-06
GFS,"Globalfoundries Inc",56.92,0.45,+0.80%,55.88,57.25,55.57,1131600,2023-10-06
GGR,"Gogoro Inc",2.52,-0.05,-1.95%,2.47,2.56,2.47,83600,2023-10-06
GH,"Guardant Health Inc",28.48,-0.17,-0.59%,27.95,28.86,27.58,1276100,2023-10-06
GHRS,"Gh Research Plc",8.7,-0.32,-3.49%,8.98,9.24,8.24,48800,2023-10-06
GIII,"G-III Apparel Gp",23.42,-0.11,-0.47%,23.56,23.66,23.15,429600,2023-10-06
GILD,"Gilead Sciences Inc",74.74,0.04,+0.05%,74.46,75.01,73.91,4635200,2023-10-06
GLBE,"Global-E Online Ltd",40.05,1.27,+3.27%,38.21,40.1,37.7,947800,2023-10-06
GLNG,"Golar Lng Ltd",22.78,0.15,+0.66%,22.7,22.95,22.45,657800,2023-10-06
GLPI,"Gaming & Leisure",45.52,0.12,+0.26%,45.19,45.87,44.59,850000,2023-10-06
GLUE,"Monte Rosa Therapeutics Inc",5.07,0.52,+11.43%,4.54,5.26,4.41,233000,2023-10-06
GMAB,"Genmab A/S ADR",35.17,0.19,+0.54%,35.09,35.35,34.93,524200,2023-10-06
GNTX,"Gentex Corp",31.67,0.39,+1.25%,31.15,31.94,30.97,1387000,2023-10-06
GO,"Grocery Outlet Holding Corp",27.29,-0.95,-3.36%,28.23,28.27,27.26,988500,2023-10-06
GOGL,"Golden Ocean Gp",8.03,0.14,+1.77%,7.95,8.05,7.88,1399300,2023-10-06
GOGO,"Gogo Inc",11.69,0.15,+1.30%,11.44,11.89,11.31,462900,2023-10-06
GOOG,"Alphabet Cl C",138.73,2.74,+2.01%,134.94,139.19,134.94,20826600,2023-10-06
GOOGL,"Alphabet Cl A",137.58,2.51,+1.86%,134.01,138.15,134.01,27597498,2023-10-06
GPRE,"Green Plains Inc",27.71,-0.32,-1.14%,27.77,28.21,27.47,1021300,2023-10-06
GRAB,"Grab Holdings Ltd Cl A",3.5,0.02,+0.57%,3.45,3.52,3.44,9389700,2023-10-06
GRFS,"Grifols S.A. ADR",8.61,-0.02,-0.23%,8.57,8.74,8.57,384000,2023-10-06
GRNQ,"Greenpro Capital Corp",1.0133,0.002,+0.20%,1.06,1.06,1.01,9400,2023-10-06
GROM,"Grom Social Enterprises Inc",1.72,-0.24,-12.24%,1.8,1.97,1.7,1006700,2023-10-06
GSHD,"Goosehead Insurance Inc Cl A",70,-0.44,-0.62%,70.14,70.31,69.25,420600,2023-10-06
GSM,"Ferroglobe Plc Os",5.02,0.12,+2.45%,4.83,5.07,4.83,565100,2023-10-06
GT,"Goodyear Tire Rubber",11.97,0.41,+3.55%,11.38,12.09,11.27,4531500,2023-10-06
GTLB,"Gitlab Inc Cl A",46.42,1.88,+4.22%,43.44,46.97,43.44,1782600,2023-10-06
GTX,"Garrett Motion Inc",7.4,0.04,+0.54%,7.33,7.44,7.31,925200,2023-10-06
HAFC,"Hanmi Financial Cp",15.99,-0.01,-0.06%,15.95,16.2,15.57,156500,2023-10-06
HALO,"Halozyme Therapeutic",37.27,-0.38,-1.01%,37.21,37.91,37.03,699900,2023-10-06
HAS,"Hasbro Inc",58.76,-1.15,-1.92%,59.54,59.73,57.75,1814500,2023-10-06
HBAN,"Huntington Bcshs",10.12,0.09,+0.90%,9.94,10.18,9.84,17153201,2023-10-06
HBNC,"Horizon Bancorp",10.3,0.05,+0.49%,10.16,10.41,10.02,128200,2023-10-06
HCP,"Hashicorp Inc Cl A",22.25,-0.1,-0.45%,22.01,22.51,21.86,3971600,2023-10-06
HEES,"H&E Equip Services",41.39,1.05,+2.60%,40.27,42.07,39.79,204600,2023-10-06
HELE,"Helen of Troy Ltd",108.48,1.28,+1.19%,105.68,109.13,104.52,339800,2023-10-06
HLIT,"Harmonic Inc",9.18,0.04,+0.44%,9.07,9.25,8.96,1265300,2023-10-06
HLMN,"Hillman Solutions Corp",8,0.01,+0.13%,7.93,8.09,7.8,1346100,2023-10-06
HLNE,"Hamilton Lane Inc Cl A",89.05,0.64,+0.72%,87.75,89.82,87.71,211900,2023-10-06
HLTH,"Cue Health Inc",0.412,-0.0024,-0.58%,0.4305,0.4747,0.412,164200,2023-10-06
HLVX,"Hillevax Inc",13.01,0.15,+1.17%,12.88,13.44,12.8,100700,2023-10-06
HOLX,"Hologic Inc",69.84,0.45,+0.65%,69.36,70.24,68.86,1529400,2023-10-06
HON,"Honeywell International Inc",184.66,4.64,+2.58%,180.47,185.3,179.7,3770800,2023-10-06
HOOD,"Robinhood Markets Inc Cl A",9.93,0.2,+2.06%,9.62,9.99,9.62,5126300,2023-10-06
HOPE,"Hope Bancorp Inc",8.82,0.06,+0.68%,8.64,8.94,8.61,846800,2023-10-06
HQY,Healthequity,74.62,1.97,+2.71%,72.98,75.17,72.21,929000,2023-10-06
HRMY,"Harmony Biosciences Holdings Inc",32.41,0.17,+0.53%,32.04,32.63,31.82,437300,2023-10-06
HSIC,"Henry Schein Inc",74.36,0.7,+0.95%,73.55,74.89,73.36,639100,2023-10-06
HST,"Host Marriott Financial Trust",16.15,0.07,+0.44%,16.08,16.29,15.82,5318800,2023-10-06
HTHT,"H World Group Ltd",37.87,0.48,+1.28%,37.61,38.14,37.25,1536700,2023-10-06
HTLD,"Heartland Express",14.47,0,0.00%,14.24,14.62,14.24,155000,2023-10-06
HTZ,"Hertz Global Holdings Inc",10.89,0.07,+0.65%,10.77,11.42,10.65,4469100,2023-10-06
HUBG,"Hub Group Inc A",78.55,-0.3,-0.38%,78.32,79.64,78.31,124600,2023-10-06
HURN,"Huron Consulting",102.78,2.05,+2.04%,100.26,102.9,100.26,101600,2023-10-06
HWC,"Hancock Whitney Corp",35.63,0.19,+0.54%,35.01,36.58,34.51,830600,2023-10-06
HZNP,"Horizon Therapeutics",116.3,0.049999999999997,+0.04%,116.34,116.38,116.26,28881200,2023-10-06
IAC,"Iac Inc",49.01,1.17,+2.45%,47.18,49.27,47.1,551800,2023-10-06
IART,"Integra Lifesciences",38.21,0.47,+1.25%,37.75,38.58,37.59,668500,2023-10-06
IAS,"Integral Ad Science Holding Corp",12.21,0.09,+0.74%,11.96,12.27,11.87,506600,2023-10-06
IBKR,"Interactive Brokers",89.67,1.76,+2.00%,88.13,90.1,87.78,790300,2023-10-06
IBOC,"Intl Bancshares",43.59,0.12,+0.28%,43.21,43.98,42.78,123300,2023-10-06
IBTX,"Independent Bank Group",38.6,-0.14,-0.36%,38.26,39.17,37.95,210700,2023-10-06
ICFI,"Icf International",125.49,1.8,+1.46%,122.66,125.51,122.63,65900,2023-10-06
ICLR,"Icon Plc",239.78,0.1,+0.04%,237.91,245.24,236.01,814200,2023-10-06
ICUI,"I C U Medical Inc",116.24,-0.76,-0.65%,115.53,116.75,114.34,129300,2023-10-06
IDCC,"Interdigital Inc",80.6,0.84,+1.05%,79.47,81.12,79.24,160200,2023-10-06
IDXX,"Idexx Laboratories",445.98,15.46,+3.59%,425.66,448.04,425.66,581200,2023-10-06
IEP,"Icahn Enterprises",18.82,0.35,+1.89%,18.44,18.95,18.26,327400,2023-10-06
ILMN,"Illumina Inc",140.02,0.59,+0.42%,137.54,141.6,136.8,1408000,2023-10-06
IMCR,"Immunocore Holdings Plc ADR",47.28,0.37,+0.79%,46.48,47.72,45.99,104600,2023-10-06
IMGN,"Immunogen Inc",15.37,-0.29,-1.85%,15.24,15.58,15.02,4025300,2023-10-06
IMKTA,"Ingles Markets Inc",77.8,-2.1,-2.63%,79.9,79.9,77.53,71900,2023-10-06
IMPL,"Impel Pharmaceuticals Inc",0.4192,-0.0038,-0.90%,0.43,0.43,0.4,64100,2023-10-06
IMTX,"Immatics NV",9.98,0.26,+2.67%,9.61,10.1,9.61,398800,2023-10-06
IMVT,"Immunovant Inc",36.23,-0.38,-1.04%,36.22,36.94,35.84,1633300,2023-10-06
INBK,"First Internet Bcp",16.82,-0.09,-0.53%,16.79,17.12,16.6,11800,2023-10-06
INBX,"Inhibrx Inc",18.61,-0.12,-0.64%,18.5,19.64,18.13,369800,2023-10-06
INCY,"Incyte Corp",57.33,-1.48,-2.52%,58.72,58.76,57.31,1545800,2023-10-06
INDB,"Independent Bk Corp",48.2,-0.36,-0.74%,47.99,49.02,47.05,341900,2023-10-06
INDI,"Indie Semiconductor Cl A",5.72,0.13,+2.33%,5.5,5.74,5.47,1711500,2023-10-06
INDV,"Indivior Plc",20.99,0.67,+3.30%,19.82,21,19.81,18900,2023-10-06
INMB,"Inmune Bio Inc",6.74,-0.08,-1.17%,6.94,7,6.7,54000,2023-10-06
INMD,"Inmode Ltd",28.71,0.47,+1.66%,27.88,28.83,27.87,1229000,2023-10-06
INSM,"Insmed Inc",24.44,-0.6,-2.40%,24.83,25.17,24.27,1120900,2023-10-06
INTA,"Intapp Inc",36.1,1.01,+2.88%,34.59,36.41,34.46,321600,2023-10-06
INTC,"Intel Corp",36.19,0.3,+0.84%,35.87,36.46,35.18,33262102,2023-10-06
INTR,"Inter Cl A",3.88,0.04,+1.04%,3.74,4.13,3.68,205900,2023-10-06
INTU,"Intuit Inc",533.3,17,+3.29%,512,534.66,511.28,1766600,2023-10-06
INVA,"Innoviva Inc",13.35,0.12,+0.91%,13.18,13.43,13.15,374500,2023-10-06
INVZ,"Innoviz Technologies Ltd",1.73,-0.05,-2.81%,1.8,1.82,1.715,2029900,2023-10-06
IONS,"Ionis Pharmaceuticals",46.39,-0.46,-0.98%,46.7,47.15,46.25,1082200,2023-10-06
IOSP,"Innospec Inc",101.15,0.57,+0.57%,100.27,102.21,100.04,62600,2023-10-06
IOVA,"Iovance Biotherapeutics Inc",4.04,-0.14,-3.35%,4.09,4.18,3.98,5799800,2023-10-06
IPAR,"Inter Parfums Inc",132.68,1.15,+0.87%,130.22,134.41,129.88,96800,2023-10-06
IPGP,"Ipg Photonics Corp",96.23,0.86,+0.90%,95.25,96.9,95.2,159900,2023-10-06
IQ,"Iqiyi Inc ADR",4.75,0.19,+4.17%,4.58,4.86,4.58,6897300,2023-10-06
IRDM,"Iridium Comm Inc",44.29,-0.57,-1.27%,44.82,44.85,44.11,705200,2023-10-06
IRTC,"Irhythm Technologies Inc",83.87,0.09,+0.11%,82.07,84.09,81.59,231600,2023-10-06
IRWD,"Ironwood Pharmaceuti",9.62,-0.12,-1.23%,9.64,9.76,9.55,1349800,2023-10-06
ISRG,"Intuitive Surg Inc",295.68,5.59,+1.93%,286.47,296.73,284.99,1444000,2023-10-06
ISTR,"Investar Holding",11.25,0.12,+1.08%,11.15,11.34,11.05,10700,2023-10-06
ITCI,"Intra-Cellular Ther",50.97,-0.36,-0.70%,51.06,51.97,50.76,541400,2023-10-06
ITRI,"Itron Inc",58.79,0.98,+1.70%,57.65,59.08,57.26,234100,2023-10-06
JACK,"Jack IN The Box Inc",66.58,1.15,+1.76%,65.49,67.15,63.79,496600,2023-10-06
JAMF,"Jamf Holding Corp",17.77,0.58,+3.37%,16.97,17.84,16.96,315700,2023-10-06
JAZZ,"Jazz Pharma Plc",128.92,0.72,+0.56%,128.2,129.6,127.64,268200,2023-10-06
JBHT,"J B Hunt Transport",186.63,0.53,+0.28%,185.25,188.36,184.81,305700,2023-10-06
JD,"Jd.com Inc ADR",29.61,0.96,+3.35%,28.7,29.73,28.66,10870800,2023-10-06
JJSF,"J J Snack Foods",156.32,-4.05,-2.53%,159.27,159.27,150.34,88300,2023-10-06
JKHY,"Jack Henry & Assoc",148.97,0.39,+0.26%,148.25,151.09,147.53,336500,2023-10-06
JRVR,"James River Gp HD",14.94,-0.09,-0.60%,15.03,15.04,14.76,192600,2023-10-06
KALU,"Kaiser Aluminum",67.33,0.2,+0.30%,67.16,68.03,65.96,62300,2023-10-06
KC,"Kingsoft Cloud Holdings Ltd ADR",4.85,0.29,+6.36%,4.63,4.93,4.58,701200,2023-10-06
KDP,"Keurig Dr Pepper Inc",30.07,-0.14,-0.46%,30.08,30.14,29.17,10862900,2023-10-06
KELYA,"Kelly Svcs Cl A",18.67,-0.12,-0.64%,18.75,18.84,18.51,85200,2023-10-06
KFRC,"Kforce Inc",59.29,-0.05,-0.08%,59.17,60.12,59.17,67500,2023-10-06
KHC,"Kraft Heinz Company",32.03,-0.29,-0.90%,32.13,32.21,31.12,10106500,2023-10-06
KIDS,"Orthopediatrics Corp",29.29,0.54,+1.88%,27.63,29.48,27.63,188600,2023-10-06
KLAC,"K L A-Tencor Corp",468.05,6.97,+1.51%,455.95,471.14,449.35,995900,2023-10-06
KLIC,"Kulicke and Soffa",47.31,-0.08,-0.17%,47.19,47.81,46.78,377800,2023-10-06
KNTE,"Kinnate Biopharma Inc",1.42,0.03,+2.16%,1.41,1.43,1.36,91300,2023-10-06
KRNT,"Kornit Digital Ord",18.01,0.38,+2.16%,17.42,18.22,17.17,326600,2023-10-06
KRNY,"Kearny Financial",6.97,-0.07,-0.99%,6.95,7,6.67,381800,2023-10-06
KROS,"Keros Therapeutics Inc",30.97,-1.87,-5.69%,32.61,32.68,30.71,182200,2023-10-06
KRTX,"Karuna Therapeutics Inc",174.13,2.4,+1.40%,170.08,175.68,170.08,219000,2023-10-06
KRYS,"Krystal Biotech Inc",115.06,0.34,+0.30%,113.71,115.17,112.55,185800,2023-10-06
KTOS,"Kratos Defns",15.13,0.26,+1.75%,14.82,15.24,14.7,677900,2023-10-06
KURA,"Kura Oncology",9.25,0.48,+5.47%,8.8,9.36,8.41,437800,2023-10-06
KYMR,"Kymera Therapeutics Inc",14.88,-0.85,-5.40%,15.54,15.61,13.98,660300,2023-10-06
LAMR,"Lamar Advertis A",78.85,0.32,+0.41%,78,79.5,77.21,491100,2023-10-06
LANC,"Lancaster Colony Cor",171.85,3.76,+2.24%,166.95,172.43,166.05,157000,2023-10-06
LAUR,"Laureate Education Inc",14.1,0.55,+4.06%,13.7,14.16,13.58,1241300,2023-10-06
LAZR,"Luminar Technologies Inc",4.3,0.05,+1.18%,4.16,4.38,4.16,4503200,2023-10-06
LBRDA,"Liberty Broadband Corp Sr A",89.52,0.32,+0.36%,88.83,90.32,87.78,95600,2023-10-06
LBRDK,"Liberty Broadband Corp Sr C",89.75,0.26,+0.29%,88.97,90.77,88,652300,2023-10-06
LBTYA,"Liberty Global Ord A",16.01,-0.18,-1.11%,16.01,16.29,15.88,1319800,2023-10-06
LBTYK,"Liberty Global Ord C",17.38,-0.17,-0.97%,17.4,17.62,17.22,2285700,2023-10-06
LCID,"Lucid Group Inc",5.13,-0.03,-0.58%,5.11,5.21,5.04,29056900,2023-10-06
LECO,"Lincoln Elec Holdings",184.34,3.71,+2.05%,180.31,185.54,180.26,210800,2023-10-06
LEGN,"Legend Biotech Corp ADR",67.27,1.71,+2.61%,65.56,67.47,62.24,303600,2023-10-06
LFST,"Lifestance Health Group Inc",6.62,0.31,+4.91%,6.27,6.63,6.25,879100,2023-10-06
LFUS,"Littelfuse Inc",237.83,1.33,+0.56%,235,239.18,235,128000,2023-10-06
LGIH,"LGI Homes Inc",95.86,2.54,+2.72%,91.94,96.41,91.94,322800,2023-10-06
LGND,"Ligand Pharm",58.15,0.03,+0.05%,58.01,58.55,57.77,76400,2023-10-06
LI,"Li Auto Inc ADR",35.01,0.82,+2.40%,34.5,35.09,34.01,3457600,2023-10-06
LILAK,"Liberty Latin America Cl C",7.69,-0.06,-0.77%,7.82,7.82,7.61,907100,2023-10-06
LILM,"Lilium N.V.",0.6858,0.024,+3.63%,0.66,0.703,0.65,2430300,2023-10-06
LITE,"Lumentum Holdings",41.22,-0.39,-0.94%,41.08,41.87,40.8,1148100,2023-10-06
LIVN,"Livanova Plc OR Sh",53.66,1.94,+3.75%,51.58,53.66,51.41,364100,2023-10-06
LKFN,"Lakeland Finl Corp",47.34,-0.28,-0.59%,47.16,47.96,46.64,129200,2023-10-06
LKQ,"LKQ Corp",49.53,0.35,+0.71%,49,49.79,48.82,1380300,2023-10-06
LLYVA,"Liberty Media Live Sr A",31.74,0.39,+1.24%,31.2,31.9,30.92,176000,2023-10-06
LLYVK,"Liberty Media Live Sr C",32,0.28,+0.88%,31.61,32.17,31.33,483700,2023-10-06
LMFA,"Lm Funding America Inc",0.4502,-0.0176,-3.76%,0.47,0.4778,0.4501,6600,2023-10-06
LNT,"Alliant Energy Corp",48.38,0.77,+1.62%,47.2,48.56,46.73,2062400,2023-10-06
LNTH,"Lantheus Holdings",70.83,2.44,+3.57%,67.6,71.94,67.6,855000,2023-10-06
LNW,"Light & Wonder Inc",70.95,2.61,+3.82%,68.2,71.2,68.17,416400,2023-10-06
LOGI,"Logitech Int S.A.",71.24,0.89,+1.27%,70.52,71.69,70.19,336200,2023-10-06
LOPE,"Grand Canyon Educati",114.74,-2.2,-1.88%,116.93,117.69,114.61,331200,2023-10-06
LPLA,"Lpl Financial Holdings",239.77,4.93,+2.10%,235.02,241.68,228.23,433300,2023-10-06
LRCX,"Lam Research Corp",628.11,2.28,+0.36%,620.67,632.08,609.22,1064900,2023-10-06
LSCC,"Lattice Semicond",79.06,2.68,+3.51%,75.66,79.71,75.33,2064800,2023-10-06
LSTR,"Landstar System",175.33,0.74,+0.42%,174.24,176.77,173.55,190600,2023-10-06
LSXMA,"Liberty Media Siriusxm Sr A",25,0.46,+1.87%,24.49,25.19,24.33,838600,2023-10-06
LSXMK,"Liberty Media Siriusxm Sr C",25.08,0.45,+1.85%,24.55,25.25,24.41,747900,2023-10-06
LULU,"Lululemon Athletica",367.22,6.86,+1.90%,360,368.78,354.66,1677900,2023-10-06
LWLG,"Lightwave Logic Inc",4.92,0.39,+8.61%,4.47,5,4.47,612100,2023-10-06
