Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
LIVN,"Livanova Plc OR Sh",64.84,-1.66,-2.50%,66.73,64.61,591800,2022-08-26
LNW,"Light & Wonder Inc",52.08,-2.08,-3.84%,54.37,52.06,429900,2022-08-26
LOPE,"Grand Canyon Educati",84.34,-1.68,-1.95%,86.25,84.26,195400,2022-08-26
LPX,"Louisiana-Pacific Corp",55.91,-2.63,-4.49%,58.82,55.87,1257700,2022-08-26
LSCC,"Lattice Semicond",57.27,-3.71,-6.08%,61.25,57.25,1425100,2022-08-26
LSI,"Life Storage",134.08,-2.32,-1.70%,137.165,134.07,539400,2022-08-26
LSTR,"Landstar System",150.21,-4.54,-2.93%,155.37,150.07,161700,2022-08-26
M,"Macy's Inc",18.48,-0.58,-3.04%,19.345,18.46,13406700,2022-08-26
MAC,"Macerich Company",9.92,-0.3,-2.94%,10.3099,9.89,1734300,2022-08-26
MAN,"Manpower Inc",73.91,-4.25,-5.44%,78.17,73.86,431500,2022-08-26
MANH,"Manhattan Assoc",142.45,-5.9,-3.98%,148.18,142.26,183000,2022-08-26
MASI,"Masimo Corp",151.79,-5.56,-3.53%,157.2,151.04,733800,2022-08-26
MAT,"Mattel Inc",22.87,-0.86,-3.62%,23.84,22.83,3220500,2022-08-26
MCY,"Mercury General Corp",33.06,-1.25,-3.64%,34.46,32.96,405000,2022-08-26
MDU,"Mdu Res Group Inc",31.09,-0.34,-1.08%,31.56,31.08,645600,2022-08-26
MEDP,"Medpace Holdings Inc",158.96,-10.23,-6.05%,168.14,158.52,173400,2022-08-26
MIDD,"Middleby Corp",147.95,-4.81,-3.15%,154.54,147.93,491000,2022-08-26
MKSI,"Mks Instruments Inc",102.93,-6.36,-5.82%,111.06,102.91,643200,2022-08-26
MLKN,"Millerknoll Inc",28.99,-2.51,-7.97%,31.41,28.88,289800,2022-08-26
MMS,"Maximus Inc",61.66,-1.02,-1.63%,62.79,61.5267,284200,2022-08-26
MP,"Mp Materials Corp",36.28,-1.69,-4.45%,38.34,36.1501,1269800,2022-08-26
MPW,"Medical Properties Trust",14.97,-0.46,-2.98%,15.48,14.97,8277800,2022-08-26
MRCY,"Mercury Sys Inc",48.69,-3.27,-6.29%,52.19,48.68,305200,2022-08-26
MSA,"Msa Safety Inc",121.82,-5.9,-4.62%,127.57,121.77,50200,2022-08-26
MSM,"Msc Industrial Direct Company",81.9,-2.52,-2.99%,84.8501,81.84,273900,2022-08-26
MTDR,"Matador Resources Company",61.51,-1.22,-1.94%,62.6,60.89,880900,2022-08-26
MTG,"Mgic Investment Corp",14.49,-0.46,-3.08%,15.01,14.49,2196100,2022-08-26
MTX,"Minerals Technologies Inc",61.96,-2.56,-3.97%,64.51,61.91,117900,2022-08-26
MTZ,"Mastec Inc",83.75,-1.51,-1.77%,85.995,83.5,458200,2022-08-26
MUR,"Murphy Oil Corp",38.65,-0.42,-1.07%,39.44,38.17,770900,2022-08-26
MUSA,"Murphy USA Inc",292.94,-4.45,-1.50%,299.16,291.75,234600,2022-08-26
NARI,"Inari Medical Inc",71.63,-2.34,-3.16%,74.67,70.7,688500,2022-08-26
NATI,"Natl Instruments Cor",40.95,-1.23,-2.92%,42.15,40.93,547800,2022-08-26
NAVI,"Navient Cp",16.18,-0.51,-3.06%,16.76,16.17,1060100,2022-08-26
NBIX,"Neurocrine Bioscienc",104.87,0.57,+0.55%,105.9,103.4,495200,2022-08-26
NCR,"NCR Corp",31.74,-2.2,-6.48%,34.24,31.71,2828700,2022-08-26
NEOG,"Neogen Cp",21.23,0.31,+1.48%,23.19,20.9,18371100,2022-08-26
NEU,"Newmarket Corp",287.64,-7.18,-2.44%,293.59,286.96,48200,2022-08-26
NFG,"National Fuel Gas Company",73.19,-1.02,-1.37%,74.62,73.03,289000,2022-08-26
NGVT,"Ingevity Corp",72.04,-2.95,-3.93%,74.85,71.97,139400,2022-08-26
NJR,"Newjersey Resources Corp",45.66,-0.6,-1.30%,46.37,45.51,218300,2022-08-26
NNN,"National Retail Properties",45.68,-0.79,-1.70%,46.58,45.67,613400,2022-08-26
NOV,"Nov Inc",18.66,-0.31,-1.63%,19.1,18.47,1798400,2022-08-26
NOVT,"Novanta Inc",139.9,-8.16,-5.51%,147.66,139.88,118900,2022-08-26
NSA,"National Storage Affiliates Tru",53.87,-1.65,-2.97%,55.41,53.76,584900,2022-08-26
NSP,"Insperity Inc",112,-1.99,-1.75%,114.12,110.03,219700,2022-08-26
NUS,"Nu Skin Enterprises",42.28,-1.14,-2.63%,43.245,42.21,264000,2022-08-26
NUVA,"Nuvasive Inc",43.58,-3.33,-7.10%,46.82,43.41,806100,2022-08-26
NVST,"Envista Holdings Corp",36.6,-1.65,-4.31%,38.27,36.56,1319200,2022-08-26
NVT,"Nvent Electric Plc",33.98,-1.46,-4.12%,35.39,33.96,397700,2022-08-26
NWE,"Northwestern Corp",55.45,-0.02,-0.04%,55.85,55.34,247100,2022-08-26
NYCB,"New York Community Bancorp",10.08,-0.31,-2.98%,10.45,10.07,3486600,2022-08-26
NYT,"New York Times Company",31.15,-0.84,-2.63%,32.139,31.1,603600,2022-08-26
